Time,13 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Heat Cap [W],13 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Heat Cap [W],13 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Heat Cap [W],13 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W]
18:45:00,2.131259E+00,0.000000E+00,6.459866E+00,9.314157E+04,1.592468E+05,2.131259E+00,0.000000E+00,6.123954E+00,7.896748E+04,1.813766E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
19:00:00,2.131259E+00,0.000000E+00,6.300293E+00,9.038843E+04,1.560592E+05,2.131259E+00,0.000000E+00,5.967785E+00,7.625452E+04,1.781524E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
19:15:00,2.131259E+00,0.000000E+00,6.132112E+00,8.779062E+04,1.530405E+05,2.131259E+00,0.000000E+00,5.803043E+00,7.369762E+04,1.750887E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
19:30:00,2.131259E+00,0.000000E+00,5.970913E+00,8.527133E+04,1.500900E+05,2.131259E+00,0.000000E+00,5.645027E+00,7.121646E+04,1.720979E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
19:45:00,2.131259E+00,0.000000E+00,5.833914E+00,8.302517E+04,1.474406E+05,2.131259E+00,0.000000E+00,5.510488E+00,6.900012E+04,1.694119E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
20:00:00,2.131259E+00,0.000000E+00,5.733165E+00,8.118809E+04,1.452973E+05,2.131259E+00,0.000000E+00,5.410933E+00,6.717825E+04,1.672285E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
20:15:00,2.131259E+00,0.000000E+00,5.650000E+00,7.967687E+04,1.435241E+05,2.131259E+00,0.000000E+00,5.328734E+00,6.567941E+04,1.654196E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
20:30:00,2.131259E+00,0.000000E+00,5.577804E+00,7.828995E+04,1.419011E+05,2.131259E+00,0.000000E+00,5.257390E+00,6.430344E+04,1.637646E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
20:45:00,2.131259E+00,0.000000E+00,5.514149E+00,7.699968E+04,1.403970E+05,2.131259E+00,0.000000E+00,5.194514E+00,6.302320E+04,1.622312E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
21:00:00,2.131259E+00,0.000000E+00,5.457372E+00,7.578730E+04,1.389890E+05,2.131259E+00,0.000000E+00,5.138473E+00,6.182024E+04,1.607966E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
21:15:00,2.131259E+00,0.000000E+00,4.892272E+00,6.886031E+04,1.287079E+05,2.131259E+00,0.000000E+00,4.567168E+00,5.483251E+04,1.508497E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
21:30:00,2.131259E+00,0.000000E+00,4.311598E+00,6.176255E+04,1.183553E+05,2.131259E+00,0.000000E+00,3.979314E+00,4.766760E+04,1.402333E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
21:45:00,2.131259E+00,0.000000E+00,3.719498E+00,5.454127E+04,1.090156E+05,2.131259E+00,0.000000E+00,3.381711E+00,4.028147E+04,1.264809E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
22:00:00,2.131259E+00,0.000000E+00,3.163628E+00,4.639502E+04,9.445464E+04,2.131259E+00,0.000000E+00,3.003285E+00,3.529172E+04,1.118262E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
22:15:00,2.131259E+00,0.000000E+00,3.113150E+00,4.526606E+04,9.254676E+04,2.131259E+00,0.000000E+00,2.954408E+00,3.434849E+04,1.096231E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
22:30:00,2.131259E+00,0.000000E+00,3.071339E+00,4.427465E+04,9.090839E+04,2.131259E+00,0.000000E+00,2.916938E+00,3.354868E+04,1.078544E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
22:45:00,2.131259E+00,0.000000E+00,3.036146E+00,4.338825E+04,8.947583E+04,2.131259E+00,0.000000E+00,2.885035E+00,3.282153E+04,1.063005E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
23:00:00,2.131259E+00,0.000000E+00,3.005289E+00,4.257206E+04,8.817963E+04,2.131259E+00,0.000000E+00,2.857055E+00,3.214651E+04,1.048990E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
23:15:00,2.131259E+00,0.000000E+00,2.977732E+00,4.180992E+04,8.698770E+04,2.131259E+00,0.000000E+00,2.831966E+00,3.151064E+04,1.036105E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
23:30:00,2.131259E+00,0.000000E+00,2.953486E+00,4.110073E+04,8.589918E+04,2.131259E+00,0.000000E+00,2.812509E+00,3.094299E+04,1.025337E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
23:45:00,2.131259E+00,0.000000E+00,2.931973E+00,4.043529E+04,8.489602E+04,2.131259E+00,0.000000E+00,2.794527E+00,3.039625E+04,1.014571E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
